WGS84 UTM 19N
-51.807626088149846 129.4701076215133 130.992
-40.97770837403368 126.44224597420543 131.003
-29.81219185318332 123.36071443371475 131.014
-18.390152754844166 120.21051100734621 131.018
-6.5533929516677745 116.97386904153973 131.012
4.984121035726275 113.7985701309517 130.999
16.257034895708784 110.70451505854726 131.014
27.469732893339824 107.63632866181433 131.016
38.84916870750021 104.4825164405629 130.99
50.11230703291949 101.34987682290375 130.985
61.52562063705409 98.19802485592663 131.01
72.53481276880484 95.16592994518578 131.0
84.16187036945485 91.96917241439223 130.992
95.54520748450886 88.83957499545068 130.976
106.47609218512662 85.82861795742065 130.965
118.25075796246529 82.58608784712851 130.963
129.7084031800041 79.41345383133739 130.957
141.22836239845492 76.23471267521381 130.965
152.51685046683997 73.13337527401745 130.962
163.86446933913976 70.02189980819821 130.963
175.28219628258375 66.86001293640584 130.969
185.9644912391086 63.97888113744557 131.1
194.17481162241893 61.82112097647041 131.014
198.5235745278187 60.64183516893536 131.031
200.47595937072765 60.09945099148899 131.036
201.68714549811557 59.75806452333927 131.025
202.18915524077602 59.616090717725456 131.008
202.19754287949763 59.6085465811193 130.99
202.52803340234095 59.54400051571429 130.978
202.24786670925096 59.39796105585992 130.966
200.78774139494635 58.9487923188135 130.96
197.6225658909534 57.924860037863255 130.969
192.81934285350144 56.34458746295422 130.967
186.6430028573377 54.284850331023335 130.966
179.64854071947047 51.948203946463764 130.96
171.36186761973659 49.133948779664934 130.959
162.7895070660743 46.26224171742797 130.946
153.31079141324153 43.09574743453413 130.945
143.61483912169933 39.85519162286073 130.946
132.83129022544017 36.24631748814136 130.952
122.21468041406479 32.699245393276215 130.915
111.23666501010302 29.041420236229897 130.894
100.06530933268368 25.286382576450706 130.917
88.76664699485991 21.53957129456103 130.911
77.4951737121446 17.817978478968143 130.91
66.44965124962619 14.173365172930062 130.918
55.14076747884974 10.452082977630198 130.94
43.91639528813539 6.724020172841847 130.943
32.37925711378921 2.9317573085427284 130.94
21.298924519505817 -0.6645812569186091 131.116
13.212873704964295 -3.255515955388546 131.034
8.795504284498747 -4.7390777030959725 131.023
6.333467221353203 -5.532573279924691 130.992
4.967461938271299 -5.980078171007335 130.986
4.281050919613335 -6.198633812367916 130.981
4.181755430880003 -6.103913608938456 130.95
4.069707368151285 -6.09875388070941 130.974
4.022276319563389 -6.14344282541424 130.983
-33.27248454588698 -22.839331614784896 36.253
