WGS84 UTM 19N
58.83031523844693 10.573883325792849 26.481
56.4583480101428 9.547312065958977 26.45
53.49879548873287 8.098869749344885 26.436
49.25656210881425 6.003539090976119 26.486
44.769681962847244 3.79955021571368 26.528
40.69775672984542 1.7590141221880913 26.513
36.39122493722243 -0.3502873685210943 26.545
32.16517551371362 -2.436715324409306 26.547
28.09366077912273 -4.458736980333924 26.556
23.691749553370755 -6.643029440194368 26.573
19.440014703257475 -8.753558770753443 26.555
15.273050993564539 -10.853656173683703 26.542
11.143389629316516 -12.92064660973847 26.536
6.8936518367845565 -15.043558242730796 26.536
2.8305597175494768 -17.096617304719985 26.547
-1.465204812178854 -19.233914833515882 26.55
-5.719239071127959 -21.34437760990113 26.551
-9.95216555451043 -23.43062587827444 26.533
-14.269048591144383 -25.59212769009173 26.532
-18.366617387277074 -27.65365436580032 26.528
-22.58218852360733 -29.78040700685233 26.519
-26.753815218573436 -31.883461259305477 26.507
-31.007795611396432 -33.990824442356825 26.516
-35.12286421388853 -35.5118756564334 26.577
-37.79773915617261 -35.98841458186507 26.524
-39.48525059514213 -34.83310568332672 26.493
-40.306249121553265 -33.04620703496039 26.516
-39.66791686764918 -31.693481784313917 26.483
-37.58038509153994 -30.51546670962125 26.476
-35.07285371446051 -29.25435841269791 26.482
-31.30801188608166 -27.256303385831416 26.502
-26.86438940325752 -24.946455863304436 26.538
-22.638918355107307 -22.78598226699978 26.522
-18.612771462881938 -20.750619432888925 26.531
-14.397346293204464 -18.630033629015088 26.528
-10.156315739732236 -16.488421102054417 26.527
-5.934393365168944 -14.383407811634243 26.496
-1.666243085230235 -12.254747562110424 26.527
2.447297140955925 -10.193572553806007 26.537
6.713715970516205 -8.040179367177188 26.554
10.958185589290224 -5.94801018293947 26.559
15.200647658668458 -3.843448720872402 26.564
19.243314886232838 -1.7837493484839797 26.569
23.562874048831873 0.39622827526181936 26.569
27.591067895875312 2.422311909496784 26.571
31.820375067181885 4.55186908505857 26.546
36.05466490070103 6.699832856655121 26.538
40.42396571871359 8.857094067148864 26.524
44.52349977486301 10.90626459568739 26.535
48.71597937832121 13.024318857118487 26.549
52.77851307176752 15.256410547532141 26.576
55.504053954733536 17.37056641187519 26.591
56.52277124056127 18.773344746790826 26.542
55.84900832118001 20.504442118108273 26.563
54.298221279343124 21.54245419241488 26.545
52.24844229128212 21.32642874494195 26.499
49.95668358838884 20.310392745770514 26.499
47.131884155096486 18.96075163036585 26.491
42.950283751182724 16.919605643488467 26.535
38.39725223183632 14.720201314426959 26.571
34.41045292315539 12.70552137028426 26.524
30.016713429475203 10.477835275232792 26.522
25.813504668418318 8.390895421616733 26.503
21.69811699714046 6.348265899345279 26.509
17.448115311563015 4.213010004721582 26.497
13.223788511648308 2.1018655002117157 26.535
8.98293199611362 0.0682497899979353 26.535
4.656462988932617 -2.012807189486921 26.502
0.44867134850937873 -4.099628942087293 26.512
-3.6465968741104007 -6.161215469241142 26.538
-8.01834476867225 -8.324567136354744 26.558
-12.121026618522592 -10.410670364275575 26.536
-16.4215848785243 -12.658950669690967 26.521
-20.447238699998707 -14.672722849994898 26.52
-24.673663661582395 -16.77453973237425 26.51
-28.900091249262914 -18.876354116015136 26.517
-33.205350641335826 -21.028848689980805 26.541
-37.51075217872858 -23.18750975653529 26.527
-41.85860648122616 -25.10140559170395 26.552
-45.307442016142886 -26.057316209189594 26.567
-47.39207433408592 -25.590493441559374 26.527
-48.586367813521065 -23.943291140720248 26.579
-48.636287513538264 -22.41144827567041 26.512
-47.14133860182483 -21.2694219565019 26.524
-44.899217034340836 -20.12576392572373 26.49
-41.81711639172863 -18.513480788096786 26.497
-37.604509485536255 -16.315692058764398 26.548
-33.13176156103145 -14.03119583800435 26.528
-29.061529793019872 -11.965974112041295 26.509
-24.866589401557576 -9.841845693066716 26.545
-20.39219366130419 -7.585153993219137 26.546
-16.29048642597627 -5.5422391993924975 26.548
-12.195562917680945 -3.4960827194154263 26.56
-8.112060122541152 -1.449665910564363 26.543
-3.8992817765683867 0.6555547816678882 26.558
0.3869887561304495 2.777634226717055 26.562
4.458996048429981 4.821231639012694 26.552
8.78021283308044 6.973387665115297 26.545
13.053330981405452 9.120460593141615 26.541
17.273504540266003 11.250215338543057 26.54
25.677986508235335 15.439561589621007 26.561
30.122591691324487 17.693870965391397 26.565
33.97713191737421 19.618952344171703 26.552
38.20372524787672 21.730057436041534 26.533
21.432767811464146 13.313453879207373 26.542
42.49336758290883 23.901463235728443 26.513
46.54552419553511 26.180077261291444 26.542
49.01735494181048 28.188860651105642 26.565
49.736567377112806 29.58297197520733 26.508
48.904261092771776 31.274445365183055 26.552
47.267922570114024 32.16625784058124 26.53
45.25965439795982 31.86597187258303 26.492
42.806022928562015 30.7640970479697 26.492
39.7013527432573 29.263388452120125 26.493
35.54827431414742 27.27098069526255 26.553
31.045835160068236 25.085869159549475 26.558
26.807474829722196 22.959603598341346 26.531
22.777496253838763 20.95516405440867 26.532
18.509722129558213 18.841912205331028 26.527
14.17481387098087 16.690059923566878 26.527
9.908830227213912 14.555169818922877 26.541
5.942992701311596 12.558548863977194 26.515
1.6659340762998909 10.43934435211122 26.546
-2.6242018924094737 8.348212853074074 26.536
-6.7068611063295975 6.338807516731322 26.526
-10.958737831097096 4.222127549350262 26.518
-15.178994634654373 2.089305017143488 26.533
-19.46832108590752 -0.06664337497204542 26.533
-23.5750814275234 -2.13104485347867 26.533
-27.88039876736002 -4.28662698995322 26.524
-31.950347032689024 -6.339511128142476 26.52
-36.18881652469281 -8.468823886476457 26.5
-40.45641850103857 -10.572786900214851 26.498
-44.72423225414241 -12.686000996269286 26.491
-49.096539011923596 -14.77216216828674 26.521
-52.91052672662772 -16.012997837737203 26.59
-55.36339587462135 -16.06866271980107 26.45
-56.774789013375994 -14.52456642407924 26.507
-57.187720772169996 -12.879591040313244 26.472
-55.84886344301049 -11.567388414405286 26.446
-53.83214447274804 -10.489619825966656 26.451
-51.0964970078785 -9.042333572171628 26.452
-46.96320949442452 -6.916824823245406 26.509
-42.39219739177497 -4.631469221785665 26.537
-38.28792228270322 -2.576280662789941 26.54
-34.100044294958934 -0.46125665307044983 26.529
-25.74014228989836 3.7753290235996246 26.535
-29.90033248218242 1.672019051387906 26.544
-21.26291342091281 6.056644725613296 26.545
-17.341080299345776 8.026469999924302 26.533
-13.043600494973361 10.139029579237103 26.52
-8.848903513047844 12.152072065509856 26.539
-4.551289606431965 14.27080584038049 26.554
-0.4876551781781018 16.3485366133973 26.554
3.741862333670724 18.48733044229448 26.55
8.142108673462644 20.699422616511583 26.546
12.146762928343378 22.69516768027097 26.531
16.70154057216132 24.971668561920524 26.536
20.58902743802173 26.939203924499452 26.555
25.00524824426975 29.150945366360247 26.55
29.11847761250101 31.19979719351977 26.556
33.13516471651383 33.22305698040873 26.54
37.3709701448679 35.43888111226261 26.537
41.05146259767935 37.85241750348359 26.548
42.775296657462604 39.41826223023236 26.529
42.75298648927128 41.06058023311198 26.529
41.54626052669482 42.46115829329938 26.509
39.683350349310786 42.83036433067173 26.494
37.548168684123084 42.070029804483056 26.487
34.78123234416125 40.75303425639868 26.47
31.35924749705009 39.061985461972654 26.494
26.616738167533185 36.768113506026566 26.569
22.67258561955532 34.82037186715752 26.554
18.462677021161653 32.739760546945035 26.531
14.169300622306764 30.60548713710159 26.57
9.915579564869404 28.50735378358513 26.566
5.701513951760717 26.44536041840911 26.582
1.5741704216925427 24.480165969580412 26.559
-2.675897082022857 22.341837865300477 26.543
-7.039538249198813 20.132011452689767 26.537
-11.147800126112998 18.10158458352089 26.557
-15.443966659659054 15.945788755081594 26.52
